index,meta_idx,batch_idx,action,type,query,url,response_1,response_2,response_3,response_4,response_5,mode,agreement
12001,4403,108,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1443.mp4,no,yes,no,no,no,no,0.8
12002,4404,108,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1447.mp4,no,yes,yes,yes,yes,yes,0.8
12003,4405,108,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1448.mp4,yes,yes,yes,yes,yes,yes,1.0
12004,4406,108,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1449.mp4,yes,yes,yes,yes,yes,yes,1.0
12005,4407,108,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1452.mp4,yes,yes,yes,yes,yes,yes,1.0
12006,4408,108,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1453.mp4,no,yes,yes,yes,yes,yes,0.8
12007,4409,108,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1456.mp4,yes,yes,yes,no,yes,yes,0.8
12008,4410,108,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1458.mp4,yes,yes,yes,yes,yes,yes,1.0
12009,4411,108,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1461.mp4,no,yes,no,no,yes,no,0.6
12010,4429,111,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1498.mp4,no,no,no,no,no,no,1.0
12011,3604,111,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/15.mp4,no,no,no,no,no,no,1.0
12012,3680,111,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/150.mp4,no,no,no,unsure,no,no,0.8
12013,4430,111,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1500.mp4,no,no,no,yes,no,no,0.8
12014,4431,111,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1502.mp4,no,no,no,no,no,no,1.0
12015,4432,111,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1503.mp4,yes,no,no,yes,no,no,0.6
12016,4433,111,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1504.mp4,no,no,no,yes,no,no,0.8
12017,4434,111,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1505.mp4,no,no,no,unsure,no,no,0.8
12018,4435,111,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1506.mp4,yes,no,yes,no,no,no,0.6
12019,4436,111,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1508.mp4,no,no,no,no,yes,no,0.8
12020,4392,107,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1416.mp4,yes,no,yes,yes,yes,yes,0.8
12021,4393,107,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1418.mp4,no,no,yes,yes,no,no,0.6
12022,4394,107,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1419.mp4,unsure,no,no,no,no,no,0.8
12023,4395,107,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1424.mp4,yes,no,yes,yes,no,yes,0.6
12024,4396,107,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1426.mp4,unsure,no,yes,yes,no,yes,0.4
12025,4397,107,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1428.mp4,no,no,yes,yes,yes,yes,0.6
12026,4398,107,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1429.mp4,yes,no,yes,yes,yes,yes,0.8
12027,4399,107,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1433.mp4,unsure,no,yes,yes,yes,yes,0.6
12028,4400,107,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1434.mp4,no,yes,yes,yes,yes,yes,0.8
12029,4401,107,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1435.mp4,yes,yes,yes,yes,yes,yes,1.0
12030,4412,109,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1462.mp4,no,no,no,no,yes,no,0.8
12031,4413,109,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1468.mp4,no,yes,no,no,yes,no,0.6
12032,4414,109,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1469.mp4,no,no,no,no,yes,no,0.8
12033,3677,109,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/147.mp4,no,no,no,no,yes,no,0.8
12034,4415,109,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1470.mp4,no,no,no,no,yes,no,0.8
12035,4416,109,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1475.mp4,no,no,no,no,yes,no,0.8
12036,4417,109,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1476.mp4,no,yes,no,no,yes,no,0.6
12037,3678,109,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/148.mp4,no,no,no,no,yes,no,0.8
12038,4418,109,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1482.mp4,no,no,no,no,yes,no,0.8
12039,4419,109,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1483.mp4,no,no,no,no,yes,no,0.8
12040,4420,110,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1484.mp4,no,yes,yes,yes,unsure,yes,0.6
12041,4421,110,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1485.mp4,yes,yes,yes,yes,yes,yes,1.0
12042,4422,110,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1487.mp4,unsure,yes,yes,no,no,yes,0.4
12043,4423,110,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1488.mp4,yes,yes,yes,no,no,yes,0.6
12044,3679,110,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/149.mp4,unsure,yes,yes,yes,no,yes,0.6
12045,4424,110,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1491.mp4,no,yes,yes,yes,yes,yes,0.8
12046,4425,110,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1492.mp4,yes,yes,yes,yes,yes,yes,1.0
12047,4426,110,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1493.mp4,unsure,yes,yes,no,no,yes,0.4
12048,4427,110,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1494.mp4,no,yes,yes,no,no,no,0.6
12049,4428,110,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1497.mp4,yes,no,no,no,no,no,0.8
12050,4355,103,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1357.mp4,no,no,yes,no,yes,no,0.6
12051,4356,103,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1358.mp4,no,yes,no,yes,yes,yes,0.6
12052,4357,103,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1359.mp4,no,no,no,no,yes,no,0.8
12053,3674,103,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/136.mp4,no,yes,no,no,yes,no,0.6
12054,4358,103,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1360.mp4,no,yes,yes,no,yes,yes,0.6
12055,4359,103,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1361.mp4,no,yes,yes,no,yes,yes,0.6
12056,4360,103,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1362.mp4,no,yes,yes,no,yes,yes,0.6
12057,4361,103,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1366.mp4,no,yes,no,no,yes,no,0.6
12058,4362,103,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1367.mp4,no,yes,no,yes,yes,yes,0.6
12059,3675,103,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/137.mp4,no,yes,no,yes,yes,yes,0.6
12060,4337,101,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1318.mp4,no,no,no,no,yes,no,0.8
12061,4338,101,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1319.mp4,yes,no,no,no,yes,no,0.6
12062,4339,101,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1320.mp4,no,no,no,no,yes,no,0.8
12063,4340,101,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1323.mp4,yes,no,no,no,yes,no,0.6
12064,4341,101,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1324.mp4,no,no,no,no,yes,no,0.8
12065,4342,101,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1326.mp4,yes,no,no,no,yes,no,0.6
12066,4343,101,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1328.mp4,no,no,no,no,yes,no,0.8
12067,3672,101,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/133.mp4,yes,no,no,no,yes,no,0.6
12068,4344,101,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1331.mp4,no,yes,no,no,yes,no,0.6
12069,4345,101,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1333.mp4,no,no,no,no,yes,no,0.8
12070,4373,105,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1386.mp4,no,no,no,yes,yes,no,0.6
12071,4374,105,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1388.mp4,no,yes,yes,yes,no,yes,0.6
12072,4375,105,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1389.mp4,unsure,unsure,yes,yes,yes,yes,0.6
12073,3676,105,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/139.mp4,no,no,yes,yes,yes,yes,0.6
12074,4376,105,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1392.mp4,unsure,yes,yes,yes,yes,yes,0.8
12075,4377,105,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1393.mp4,no,unsure,yes,yes,yes,yes,0.6
12076,4378,105,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1395.mp4,no,yes,yes,yes,yes,yes,0.8
12077,4379,105,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1396.mp4,no,unsure,yes,yes,yes,yes,0.6
12078,4380,105,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1397.mp4,no,unsure,yes,yes,yes,yes,0.6
12079,4381,105,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1399.mp4,no,no,yes,yes,yes,yes,0.6
12080,4346,102,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1339.mp4,no,no,yes,no,yes,no,0.6
12081,4347,102,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1341.mp4,no,unsure,no,no,no,no,0.8
12082,4348,102,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1342.mp4,no,yes,no,yes,yes,yes,0.6
12083,4349,102,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1343.mp4,no,unsure,yes,yes,yes,yes,0.6
12084,4350,102,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1344.mp4,unsure,no,no,yes,no,no,0.6
12085,4351,102,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1346.mp4,no,yes,no,no,yes,no,0.6
12086,4352,102,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1347.mp4,no,unsure,yes,no,yes,yes,0.4
12087,4353,102,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1348.mp4,no,no,no,no,no,no,1.0
12088,3673,102,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/135.mp4,no,yes,no,yes,yes,yes,0.6
12089,4354,102,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1356.mp4,no,unsure,no,no,yes,no,0.6
12090,4382,106,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1401.mp4,no,no,no,no,no,no,1.0
12091,4383,106,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1402.mp4,no,no,yes,yes,no,no,0.6
12092,4384,106,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1403.mp4,yes,no,no,no,no,no,0.8
12093,4385,106,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1405.mp4,yes,no,no,no,no,no,0.8
12094,4386,106,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1406.mp4,yes,no,yes,no,no,no,0.6
12095,4387,106,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1407.mp4,yes,no,no,no,no,no,0.8
12096,4388,106,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1411.mp4,yes,no,yes,no,no,no,0.6
12097,4389,106,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1413.mp4,yes,no,no,no,no,no,0.8
12098,4390,106,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1414.mp4,yes,no,yes,yes,no,yes,0.6
12099,4391,106,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1415.mp4,yes,no,no,yes,no,no,0.6
12100,4363,104,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1371.mp4,no,no,no,no,no,no,1.0
12101,4364,104,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1372.mp4,no,no,no,no,no,no,1.0
12102,4365,104,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1376.mp4,no,no,yes,no,no,no,0.8
12103,4366,104,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1379.mp4,no,no,no,no,no,no,1.0
12104,4367,104,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1380.mp4,no,no,yes,no,no,no,0.8
12105,4368,104,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1381.mp4,yes,no,no,no,yes,no,0.6
12106,4369,104,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1382.mp4,no,no,no,yes,yes,no,0.6
12107,4370,104,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1383.mp4,no,no,no,no,no,no,1.0
12108,4371,104,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1384.mp4,no,no,no,no,no,no,1.0
12109,4372,104,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1385.mp4,no,no,no,no,yes,no,0.8
12110,3669,99,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/128.mp4,no,no,yes,no,no,no,0.8
12111,4320,99,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1281.mp4,no,no,yes,yes,no,no,0.6
12112,4321,99,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1283.mp4,yes,no,yes,yes,no,yes,0.6
12113,4322,99,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1286.mp4,no,no,yes,no,no,no,0.8
12114,4323,99,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1287.mp4,no,yes,yes,yes,no,yes,0.6
12115,4324,99,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1288.mp4,yes,no,yes,yes,yes,yes,0.8
12116,3670,99,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/129.mp4,unsure,no,yes,yes,yes,yes,0.6
12117,4325,99,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1290.mp4,yes,no,yes,yes,no,yes,0.6
12118,4326,99,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1296.mp4,unsure,no,yes,yes,no,yes,0.4
12119,4327,99,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1297.mp4,yes,no,yes,yes,no,yes,0.6
12120,4283,95,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1217.mp4,yes,no,yes,no,no,no,0.6
12121,4284,95,slap,train,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1220.mp4,yes,yes,yes,no,yes,yes,0.8
