index,indices,type,action,query,urls,responses
152,"[94424, 94425, 94217, 94426, 94427, 94428, 94429, 94218, 94430, 94431]",train,toss,Does the object get tossed?,"[""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1003.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1009.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/101.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1016.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1031.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1035.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1038.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/105.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1050.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1054.mp4""]",0
153,"[94432, 94433, 94434, 94435, 94436, 94437, 94438, 94439, 94440, 94198]",train,toss,Does the object get tossed?,"[""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1056.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1065.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1066.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1074.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1075.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1082.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1091.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1096.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1099.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/11.mp4""]",0
154,"[94441, 94442, 94219, 94443, 94444, 94445, 94446, 94447, 94448, 94449]",train,toss,Does the object get tossed?,"[""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1102.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1109.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/111.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1110.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1111.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1115.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1124.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1130.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1132.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1134.mp4""]",0
155,"[94450, 94451, 94452, 94453, 94454, 94455, 94456, 94457, 94458, 94459]",train,toss,Does the object get tossed?,"[""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1136.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1137.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1140.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1142.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1152.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1155.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1162.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1168.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1171.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1174.mp4""]",0
156,"[94460, 94220, 94221, 94461, 94199, 94462, 94463, 94464, 94465, 94466]",train,toss,Does the object get tossed?,"[""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1176.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/118.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/119.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1196.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/12.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1201.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1204.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1207.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1211.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1212.mp4""]",0
157,"[94467, 94468, 94222, 94469, 94470, 94471, 94472, 94473, 94474, 94475]",train,toss,Does the object get tossed?,"[""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1218.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1219.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/122.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1221.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1226.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1227.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1232.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1233.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1238.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1247.mp4""]",0
158,"[94476, 94477, 94478, 94479, 94480, 94223, 94481, 94482, 94483, 94484]",train,toss,Does the object get tossed?,"[""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1249.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1252.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1264.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1265.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1267.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/127.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1274.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1277.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1278.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1280.mp4""]",0
159,"[94485, 94486, 94487, 94488, 94489, 94490, 94491, 94492, 94493, 94494]",train,toss,Does the object get tossed?,"[""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1284.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1285.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1289.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1293.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1295.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1298.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1309.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1314.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1315.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1317.mp4""]",0
160,"[95905, 95709, 95906, 95907, 95908, 95909, 95910, 95911, 95912, 95913]",train,throw,Does the object get thrown?,"[""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1007.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/101.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1013.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1014.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1016.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1031.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1034.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1037.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1038.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1046.mp4""]",0
161,"[95710, 95914, 95915, 95916, 95917, 95918, 95919, 95920, 95921, 95922]",train,throw,Does the object get thrown?,"[""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/105.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1050.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1054.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1066.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1074.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1082.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1087.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1091.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1094.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1096.mp4""]",0
162,"[95923, 95924, 95687, 95711, 95925, 95926, 95927, 95928, 95929, 95930]",train,throw,Does the object get thrown?,"[""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1098.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1099.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/11.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/110.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1102.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1104.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1109.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1110.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1111.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1114.mp4""]",0
163,"[95931, 95932, 95933, 95934, 95935, 95936, 95937, 95938, 95939, 95940]",train,throw,Does the object get thrown?,"[""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1119.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1121.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1128.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1130.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1132.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1134.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1135.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1136.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1137.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1140.mp4""]",0
164,"[95941, 95942, 95943, 95944, 95945, 95946, 95947, 95948, 95712, 95949]",train,throw,Does the object get thrown?,"[""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1146.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1152.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1162.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1163.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1168.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1171.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1174.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1176.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/118.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1188.mp4""]",0
165,"[95950, 95951, 95952, 95953, 95954, 95955, 95713, 95956, 95957, 95958]",train,throw,Does the object get thrown?,"[""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1190.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1195.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1196.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1201.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1204.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1208.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/121.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1211.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1212.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1218.mp4""]",0
166,"[95959, 95714, 95960, 95961, 95962, 95963, 95964, 95965, 95966, 95967]",train,throw,Does the object get thrown?,"[""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1219.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/122.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1225.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1228.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1232.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1235.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1247.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1250.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1252.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1253.mp4""]",0
167,"[95968, 95969, 95970, 95971, 95972, 95715, 95973, 95974, 95975, 95976]",train,throw,Does the object get thrown?,"[""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1260.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1262.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1263.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1265.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1269.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/127.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1275.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1277.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1280.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1283.mp4""]",0
168,"[97129, 97130, 97135, 97938, 97939, 97940, 97941, 97942, 97943, 97944]",train,topple,Does the object topple?,"[""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/0.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/10.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1000.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1002.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1003.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1004.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1005.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1006.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1007.mp4""]",0
169,"[97945, 97946, 97207, 97947, 97948, 97949, 97950, 97951, 97952, 97953]",train,topple,Does the object topple?,"[""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1008.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1009.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/101.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1010.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1011.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1012.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1013.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1014.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1015.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1016.mp4""]",0
170,"[97954, 97955, 97956, 97208, 97957, 97958, 97959, 97960, 97961, 97962]",train,topple,Does the object topple?,"[""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1017.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1018.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1019.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/102.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1020.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1021.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1022.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1023.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1024.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1025.mp4""]",0
171,"[97963, 97964, 97209, 97965, 97966, 97967, 97968, 97969, 97970, 97971]",train,topple,Does the object topple?,"[""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1028.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1029.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/103.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1031.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1032.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1034.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1035.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1037.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1038.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1039.mp4""]",0
172,"[97972, 97973, 97974, 97975, 97976, 97977, 97978, 97979, 97210, 97980]",train,topple,Does the object topple?,"[""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1040.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1041.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1042.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1043.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1044.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1045.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1048.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1049.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/105.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1050.mp4""]",0
